text	label
Group message with bbc to start my morning, thank Hannah :-)	1
@wizkhalifa: Trying to spell Beeyotch and iPhone made me spell Beyoncé. That's fire.	0
And I find one of these costumes for him and we will :face_savouring_delicious_food::face_with_tears_of_joy:	0
@AliceOfLaLaLand I used	0
Westbrook 16 points on 42 shots ok ok I see you working	1
Hello inside lung nice to have seen you back. :runner::expressionless_face:	1
So, you think Anime's for kids... tell me again how many times you've seen Frozen #anime #is #for kids #Frozen	1
#notcies #eu Moscovici asked about additional time for three EU countries to achieve the euro area objectives http://t.co/abMSD156Cl	0
So damn excited to get the 5th wheel for another New Year's Eve!!!! Can't blame anyone but myself for super picky re: men	1
Going to the game alone tonight sounds so funny	1
Well, people were asking where without McCormack, and here we are.	0
What is most important today is not family or health, but NBA action.	1
@twitterlessTROD has the best pickup lines	1
@TMobileHelp Why does an iPhone purchased at full price need a mobile unlock code to work internationally? #uncarrier	0
The European Commission, DG XXIII, has published a series of proposals for a Directive on the protection of workers at work.	0
Can I get an AMEN??! http://t.co/HQJ0hQLRrj?	0
I'm done at 7:00.	1
Wow write 3 reviews on 3 concerts I haven't attended is exactly what I want to do now instead of sleeping.	1
Ready for tax final	1
~ @TheSunShowbiz ~ @ScottishSun Love her. please publish her more.	1
But of course #lucky13 #myloves #sundayfunday #lastsunday2014 http://t.co/XHjP5U11dK	0
@Johnny_Volk @ESPNNFL Hmmm, next year we will say teams that moved from SD to LA.	1
I may be drunk, but my maturity is always high. :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:	1
How much do you know about time periods? http://t.co/EVkS6rFVQh via @play_buzz	0
Really?	1
"""@emptynetters: Penguins cancel morning skates, which was optional due to icy road conditions."""	1
♪ JustMyron Lol ♪ I hope this is a good kind of crazy ♪	0
Christmas Day, Box Day and New Year's Day are just not enough! So much to do for me and others this month #enough #hours #in #the #day	0
Was skipped by about 40 teenage girls when I went to the mall...help. At least they left right?!	0
And I hate coming to college to do work lol	0
♪ I hope I don't get fingers crossed here anyway ♪	0
@SR_Duncan Someone described it to me as 'Like a laxette through a budgie', but I can't remember who.	0
@Matthies2 Tx, that's what I've seen. must be a great shot to defend yourself from a violent attacking giraffe. #HungerGames	1
Nice to know that you give me so much meaning. :) :] @being_tiger_ n	1
Drinking a 925 IPA by @bdbrewingco @ Ground Control -- http://t.co/hEkaYsbQRI #photo	0
@knoxnews that's not weird at all	1
I work 8 hours a day in front of the laptop and suffer terrible dry eye. #Bloodshot #Eyerony	0
But what a fun game and season. #Gophers	0
Dallas (-7) via Washington; New Orleans (-7) via Tampa Bay; Green Bay via Detroit (+9); Carolina (+2.5) via Atlanta.	0
@steviefriz83 @ddot42 @D_Murph72 @MurrayMurray8 @SeanBhoyCfc @LFCNev @nicsameva fuck it mite just warch easters	0
I didn't know the story of Noah had transformers in him. Man the modern biblical story kills him. #What are the living rockpeoplefor	1
@RyanSeacrest You could probably just call or text her that information. #allcelebritiesarefriends	1
I love it when my boss hires me the day a storm enters the bay!!!!!!!!!!!!!!!! :')	1
@Codename_Nycea And here, although I had a single programmer operation that had the same money and power as EA. #TheMoreYouKnow	1
This is my Saturday night entertainment.	0
Like in the real world!	1
On the other hand, @mrsmkhitaryan and @AramushaHime thank you for the draw....	0
@DeformedCircus I'm trying to imagine it's confusing.	0
@Expherience haha or are a chainsaw murder, or a corrupt fortune 500 ceo, or a rapist, w.e makes you happy. #hebetripping	1
There's nothing like almost back-end someone because they bang on brakes for no reason to keep you alert and ready for a test!!	1
Go to my class #fuckyou important	0
7:52 a.m. (too early) in South Carolina. What a shitty state to be proud of	0
RT @zvsanders: The Red Sox really has to believe in Xander Boegarts as an SS when they go with a GB theme.	0
#13CABS apparently this guy does only city airport. If not, swears & drives away. Even from a taxi rank #goodguy http://t.co/xZ0bXMZIhD	1
You guys are known to keep the party mood going...................................................................................................................................................................................................................................	0
Supaaa sweet when you have finale in the AM and you can't sleep.	1
~ @eafc wow :smiling_face_with_open_mouth_and_cold_sweat::smiling_face_with_open_mouth_and_cold_sweat::smiling_face_with_open_mouth_and_cold_sweat: are you mad babe:face_screaming_in_fear::face_screaming_in_fear:	0
Did I really have to put a hashtag?	0
I am sorry :open_hands_sign: :face_with_tears_of_joy:	1
@Wildsau must love how honest children are. #say whattheythink	0
@the_mullinator @JumaaneWilliams I'm sure it's largely ignored in practice. In NY you can't do govt work if you have convicts	1
~ @sunlorrie @ctv ~ #Liberal used in the same set? ~ Unheard of! ~ Turn your keyboard sir! ~	1
Watch amazing race participants speak juicy! https://t.co/mvDL7iOi8S	0
Kebabs ordered.... watch snug on sofa shit tele with father :two_hearts::purple_heart:	0
If I could kidnap my friend Navi's new puppy, I'd do it in a heartbeat.	0
#afroid#frozen http://t.co/qucRVym5J7	0
@HistoricPics but it must be fake!! Where are all the stars??	1
Study love for anatomy :beating_heart:	1
@TonyBrown03 @ParkzTheDon @bigedh456 if not your :fisted_hand_sign::fisted_hand_sign: box them up yeah :face_with_tears_of_joy::face_with_tears_of_joy:	0
> Knowledge itself does not mean that a person is qualified to represent a religion when * his/her humanity (& mind) is absent.	0
And the day began civilized #dates#Road Trip #bestdayever #neverlaughts so much... Tks to... http://t.co/KPKeKmSjaJ	0
"""@TFLN: (330): I need vodka mixed w a little holy water now"""	0
...................................................................................................................................................................................................................................................................	0
A piece of my hair stuck in the hair dryer and I had to cut it out... That's always fun. :expressionless_face:	1
The JCCFCanada claims that the man was peaceful when he violated HR's orientation.He held a freedom of speech debate on an HR problem.	1
Can I ask why we didn't hv last night GGJ n PDP trending http://t.co/0oVx1ttwON	1
I love waking up and not being able to sleep anymore :)	1
Hang out with my niece all day long :face_with_tears_of_joy::face_with_stuck-out_tongue_and_winking_eye: witles	0
@cnsnews I have heard liberals defend the bombing of civilians along with terrorists w/o trial, but still claim Enh interrogations and Gitmo evil.	0
@COD_WATP he offered it to, but he made it sure that the board leaned double 16m in October, all in Rangers' interest	1
Today was such a shitty day	0
I will have ordered an ambulance before gorj:purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart:	0
I sleep at 8:30 pm, woke up at 12:00 am. I can't go back to #Sleep. I almost forgot about you #Insomnia - Welcome back.	1
Thank you very much! Loveyou! :) @circeyaki #bestfriends #beh #beh #sweet #love #distance #to #far... http://t.co/i4TZSWbKsz	0
The light went off in my school, so we're trying to learn how great with an emergency light in the classroom!	1
"The new JD fitness hall is located right next to a Sayers ""Sausage roll with salad please"" :flushed_face:"	1
Exchanged for a bottle of rum in the best, and got it from £18 to £14. Happy Fucking New Year for me!!	0
#034i #100 #Glitter #Inside #Just #Lamp #Of-Please RT: http://t.co/vqdSrYluKI http://t.co/FAJXkzU0FG	0
@a_RZuri16 yes Mother as you like	1
I suppose Rex Grossman starts.	0
Is it ironic when a @selenagomez song comes to my #ipod after a @justinbieber song?! #SelenaGomez #JustinBeiber	1
Oh, and don't forget this @RBRNetwork1 @HotNostrilsrFun @Graves9 @OrionSLU @directRhythm http://t.co/9LQkpAHsNj	0
Go to school is so awesome	1
The subway is alone at 14:40.	1
~ @VTUK @shaunesden @LivingQWales @RightSurveyors ~ Ha! Christmas Cat looks impressed	1
- @LexiiRachelle: You were my cup of tea, but you were a total ass, so I switched to coffee.:victory_hand: :face_with_tears_of_joy::person_raising_both_hands_in_celebration:	0
"""Be concerned that you are eccentric, in #Opinion, #for every #Opinion, #now assumed, #was eccentric once."" by Bertrand Russell"	0
That's four steps, but I can dig it.	0
The moment you want to break someone's fingers:pouting_face::pouting_face::pouting_face::pouting_face::pouting_face::pouting_face:	0
You're so cool!	1
Where is the good governance we are supposed to celebrate on December 25th?? #goodgovernmentday #Christmas	1
Losing the keys to your car before you have to drive yourself to the airport to catch a flight is fantastic.	1
Online shopping without credit card :white_smiling_face: #Umm.. #JustBrowsing :white_smiling_face:	1
#Russia #says #new #U.S. #sanctions #may #hamper #dialogue on #Iran, Syria. http://t.co/L0IVDxHCmq via @reuters	0
@jodalatour @FoxNews GOP loves immigration. They don't like illegal border workers, no illegal presidential elections and no constitution.	0
Why the hell does Twitter tell me to follow myself if I follow someone?! http://t.co/FC4GrBeFP5	0
#np on #SoundCloud https://t.co/pm9WKrWqZo	0
Today I'm going to turn out pretty cold and tell you what	0
Fuck pure clothing though!!! spoils only blessed:flexed_biceps:	0
Time to watch my Golden Girls: grinning_face_with_smiling_eyes:#love this show	0
@ErrolNazareth @TheDangelo How can you keep up with all this great music?!	0
The hashtag #blackbrunchnyc has pushed up the racists on Sundays...:unamused_face:	0
He's trying to get Suh's price up.	1
Back to the drawing board :persevering_face: #mua #sike #eyeliner #fail #notforme #makeup #naturalgirl... http://t.co/u0xbdxWysd	0
Illinois just made it illegal to film cops? I guess that's a step in the right direction. #wtf	1
This is what we OTAK LETAK KAT LUTUT................................................................................................................................................................................................................................................................................	0
Just figured out, there are Etch A Sketch apps. #oldschool #notoldschool	1
I am 55 and have believed most of my life that God created only one race @Dolphin__Man @HarryThetech76 @TimOwensby @TheOldBreed1775	0
@AlTruda73 @TMJ4Steve But I never really check - so maybe this thing is wrong every week!	0
The ideology at a glance - the meaning of life in one sentence for each perspective. http://t.co/M6GIHxEHe8	0
@TheBodyShopUK fine atm is she glazed Apple shower gel and perfume it smells amazing!	0
TaylorLynn0022, how did you really do it?	0
I don't want me to recognize my family.	0
Today is a fabulous day #Work #Ugggh	1
His song Angel of Death is a good song. It has lyrics that beat the Vatican.	1
Remember, Black Friday was a bust...	1
@MCF72 I found it funny ;p	0
The shady court of inquiry says knocking large internet cables OK. That's fine then. https://t.co/frmXlojrLE	1
@darrenrovell Is Jameis Winston paid for this photo or is #5 a coincidence?	1
@KevinStryker What do you know about #iubb? Tom Crean is a trainer genius!	1
@JonathanTopaz @politico Good points, but republican party can be broken as well. Together, which makes for a disenchanted electorate.	0
Greek salad and I are lovers, that's all.	0
Follow> @idealmusicmgt and get your free DEMO of your industry buzzing app at http://t.co/5GKFlBKr40	0
On page 169 of 251 by Harry Potter and the Secret Chamber, by J.K. Rowling http://t.co/y5UJWrGZAM	0
The silence tastes like wet flowers wet dead dying flowers. Flowers without life, fallen pieces of silence.	0
2 o'clock, just gone to bed #Twitter #Sleep #2am http://t.co/49XwyrlAdo	0
Don't you like when boys try to give you their number? Keyword TRIED. #backupoff	1
7 o'clock. Pilates Now I go home and get ready for work! AMAZING!	1
It starts to look like Christmas :christmas_tree::father_christmas: #office #island #christmassy #happy #long #now... http://t.co/VXcVFCKdjY	0
#BBC #News -- #China -- #Shanghai #Crush: #Xi #Jinping #orders #new #year #investigation. http://t.co/wD1X4FC4Y1	0
The holiday card of a design company scatters company jargon. Hand bite mouth? #jargon #design-http://t.co/CXpE2DWL4J	1
@FoxNews Just put it in the first gear and they will move. Liberals will never give their life for one thing. They will only destroy yours.	0
@knotaprettygirl man, there's too much in this tweet.	0
@jasonmatheson @jamieyuccas see you in Burnsville at 5pm!	0
~ @georgenicks happy birthday boy one, have a good boy! ~	0
@GodIsAliveNRock @ao_LangsHughes The Greatest Unsolved Mystery = God!	0
Yellow pages are all you need. Phone books are the future. #Truth #reallynothing http://t.co/7IVCcRPO6J	1
@LOLGOP Fox News Criticism of bad journalism regarding the UVA incident is hilarious	1
Buddhism Chant (children) https://t.co/prrr8wRhoL #Music #Education	0
What's your idea?	0
We spend our childhood in a hurry to grow up and when we grow up, we want to keep our childish nature!	1
I got ready and then came to school and parked in less than 12 minutes! #Wonder	0
@ipathak25 @BJPdelhiState good step by BjP goons	1
. @mrjohner @cebsilver We can choose Republicans! Their civil rights record and ability to empathize is amazing..	1
I wonder what Professor Iaukea has to say about the new Disney princess...? :unamused_face:	1
#Happy Christmas to each of you beautiful lot! #FriedenOnEarth X	0
@abby_zeigler @BabyAnimalPics @Splain_it_to_me @mestudmuffin tweeted this to me yesterday	0
(-_-) I LOVE the truth in headlines! (-_-)	1
@Injury expert If I could make it out there, I'd like to drink a beer (or ten) and talk baseball. You're a good guy.	0
I am 100% sure that the cereal box I have just decorated is an accurate account of how well I know the book.	1
The trainees can hear how they see a training DVD while I am on my break. Sounds funny :p	1
Another angry #Bluehand-Moron blocks me after just one tweet :-p https://t.co/sdK34lzWrd	1
What about the ridiculous hashtagging? #massive #twat	0
The storm is coming! #todayimloving http://t.co/hsNULfHz8f	1
@JaneIsaacAuthor Oh, keep your fingers crossed for you. Sometimes the worse they are, faster they go #HandyMedicalFact	1
I'm so glad Jonathan Stewart had his best game in 5 years against me in fantasy fb playoffs... #imout	1
For some reason, I feel best when I'm wearing $3 fake pearl necklaces.?	1
That was perfectly clear when I went to sleep. #WCCO http://t.co/uRTI8PuZQZ	0
Of course, this isn't TorontoPost! Carding? What kind of carding?	0
More than just word in this selfie.. The Egyptian legends..#BestSelfie2014. http://t.co/p2GgKDT8Vi	0
Ohhh the joy of being encouraged :green_heart: http://t.co/13fB4tnEi4	1
It's official, I have death hands and it's winter! #coldhandswarmheart	1
More Conservatives needed on #TSU + you will receive paid 4 posting material like this!...................................................................................................................................................................................................................................................	0
Thank God the waiting time for an appointment is only until February.	1
@artistandsocial @gspyrou WAS $ 2 for an app, OUTRANGIOUS ;)	1
How in the world will I start my day as Kaitlyn gets tired of #Frozen? #Idontwanttobuildasnowman #mummyProblems #mummylife	1
@Vanetbbi robert is pretty ugly#RDJ I love you ##BTW Tomtom I love u also	0
The fact that an officer threatened to throw a mother into a patrol car complaining about the evil/absurd of her dying child! http://t.co/ORcpnnjZfx	0
@JakePlank24 Are you no longer working on the dirty bird?	0
@ABitOfBlossom @DVATW @LBC For decades of union representation the salary of the teachers is still sucking and is shortened by fees.	1
And here we go...LOL #cangit #bandwagon #houseisafeeling #EDUCATE itself Children https://t.co/HP0JtlpfYQ http://t.co/rGkVlsM9JN	0
I was over you and I'm still over you	0
The weather should have a few drinks tonight or not :father_christmas::wrappped_present::wrappped_present::christmas_tree:	0
Go to see a movie about murder. Merry Christmas ;)	1
And after getting up over 24 hours, I finally get some sleep. #HappyHolidays #AlwaysWorking	1
Obviously my day will go fantastically well	1
@TonyGrossi there is no way that could mean that. no track record at all	1
Random walk with lauralbaugh Rochester #FunInTheSun @ Key West Islands - Florida (USA) http://t.co/G24gAzZib1	1
Coffee and prioritizing the chaos that I am; trying to be #grown, but clearly I am	0
These are actually all 3, but I use 1 only for email @TimOwensby @RBRNetwork1 @Dolphin__Man @TheOldBreed1775 @real_smart_guy3	0
Christmas is less than a week away wtaf	0
Make a pair of lungs out of all the tobacco boxes I collected for my sculpture project http://t.co/giQMuIzgvE	1
@SocialNetNanny @jamieyuccas but $7 in a big guy like Sephora or Jcpenny is killer!	0
Q: What's slower than Pakistan?A: PTCL Evo #pakvnz	0
I finished day 3 of the 30 day ab challenge workout. Join me and download the app at http://t.co/hHAo6MR8v3.	0
Soon, wait, wtf, and omg are deff my fav things to hear :face_with_tears_of_joy:	1
@TopspinMonkeys Merry Christmas for everyone at Topspin monkeys! Hope you have great holidays and are ready to train for the new years! X	0
How much dumber can people get? http://t.co/3ucNqeRUdS	0
Because life comes only once. That's how it was. That's not how it's going to be back.	0
What a difference 4 years makes #bestfriends #changed #one #bit @lauratownx http://t.co/slHNHmNoxH	0
:face_with_tears_of_joy::face_with_tears_of_joy: I'll let you and BB know how to get to xx	0
@afterglide definitely a tax specialist on that one.	0
Free dating and relationships books #freebiebookdownload http://t.co/qcVGJ0mIFn #GreenLiving	0
#Fact: #StarTrek Adult Onesie meets clothing requirements 4 Walmart employees. Simply on yr vest & a smile. http://t.co/2RhG2iJjNB	1
"@ja3 depends on who you mean by ""you"" because everyone is different"	0
Today is just the beginning of fabulous	1
Who wants to hit the slopes? http://t.co/thjIfVDMIA	0
Be blessed friends. Merry Christmas to all!	0
One of my colleagues just told me that her uncle was sucked into acid by Saddam Hussein's thugs.	0
Kiwi Heineken? - Drinking a Stone Camp Pure from New Zealand Breweries Limited @ Raglan Golf Club -- http://t.co/SUz3FBfxlK #photo	0
It's funny to think that there are literally books for everything you want to do in life (be a... http://t.co/0lXFKhvSZM	0
This is a great time for me not to feel comfortable... :unamused_face:	1
@jenditchburn, because it is much more important to unilaterally eliminate restrictions in the oil and gas sector.	1
I have so much to do before tomorrow, so I think maybe I'll take a nap?	0
@jimmome product of Aaron Rodgers. Eric Decker was also pretty good last year. It's situational. When Jordy pays in, he will be a non-factor.	0
How did I miss a Taken2?	1
What a pleasant way for Minneapolis' most prestigious publication to describe its female audience. http://t.co/5Gxuq6WDJk	1
I can't wait for all #newyearnewme posts :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:	1
The moment you drop your phone after your child gives you a case for Xmas, but before it is actually opened and used.	1
# YOU>@RBRNetwork1< NOT ALL blacks represent in fact, most of them reject @Anan_VII @JoeHilgerman @1_Free_Man @ABPT_Rocket	0
I fell asleep and posted my last post.	1
I think I'm dreaming. How else am I able to visit this site. Guess they don't let a prisoner have a phone right?	0
@McDonaldsUK how to give feedback on some foods I just have.	0
♪ I'll see you when I get back ♪	0
. @Tara_KnowlesMD // LOL...Obviously I leave a big impression.	1
# FIND SXY LOV ON YOUR MOBILE >>http://t.co/CsOsXXzZ6n! #twink #engine #golden crust #greensmoothiegirl	0
#MuslimApologies – 10 tweets explaining what Muslims should apologize for! http://t.co/wvPzLblVGL	1
@JenniferAldredx yes, I did because it was not the convo and so, but wanted to text you NO :)	0
At 2:30, who's gonna love it?	0
Shouldn't the playoff make this process easier?? #NCAA	0
"The same as what Whoopi said about rape of 13 yo by Roman Polanski. Not ""rape"" b/c she was drugged. http://t.co/q0a0PWMghK via @JustJared"	0
Those who have failed to develop hair on their bare ear talk about the development abr.	1
So glad I'm working this morning	1
Preparing some sample responses for testing qs for digital media using Google Drive, I'm so technologically advanced..	1
The casual meal with a partner, has not been as expected! #disappointed!	0
Happy I have finished all my course work, reworked super hard and feel super healthy. Two words... loving life.	1
- Hahahha, who really made me Jelouse	1
"~ @heidimoore @DonnaAlward @jennabb ~ I'm trying to decide whether the cover says ""only widower"" or not."	1
Just another day as a nice Comcast subscriber. #niesworks @ComcastMike @comcast @XFINITY http://t.co/589EfOnRdB	1
@LaurenDye2 iv hasn't even started yet:weary_face: think I'll get something for the parents and babies, the fam multiplys too fast :tensive_face:	0
#Happy young fellow who is ashamed of my God and my Savior #The Word of God and Life of Christ #Successful entrepreneur #MindOfGod	0
It's your life that sucks.It's the first day of class and you see that... Ugh? face?	1
We had a quiz due yesterday and I didn't even know thanks for the notification board	1
New England (-11.5) via New York Jets; Pittsburgh (-2.5) via Kansas City; Carolina (-4) via Cleveland.	0
#GuruMantra for #success. #Entrepreneur #Startup http://t.co/6MU1xauCZM	0
I'm seriously dying here:see-no-evil_monkey:see-no-evil_monkey:	0
You can have the most beautiful face in the world, but stretch marks will ruin everything for me.	0
@byrdddd no but I followed you and I saw you posted so I thot I could add.....sorry	0
Todd is love, Todd is life	1
Twitter insists that I follow someone I rather.. :configed_face:	0
It is currently fair and 4°C outside.	0
@sashadaisical @JOJEHARVEY definitely the latter : o	0
♪ You're smart ♪	1
"@djaznh @cnsnews @klshrews2 Obama, like DiFi using #TortureReport uses the method ""Grown Earth"".#tcot"	0
♪ BudweiserIndia @EVC_India ~ Here we are all alone ~ You and I ~ Privacy ~ And we can do anything ~ Your imagination ~ #GetMeToEVC ~	0
@Will_Fuller7 @C_Breezy2k12 14-0 but it's not that close.	0
Ah @tonyblackburn soul show makes my Sunday morning at work more bearable #cold even #happy	0
♪ I'll see you in the final ♪	1
I'm back: grinning_face_with_smiling_eyes:grinning_face_with_smiling_eyes:#Hawaii#trip#with#myfamy#cause#girlfriend http://t.co/4eR9E8Nxde	0
#BlackOnBlackCrime is merged by #BlackLivesMatter #Protest in #FERGUSON?http://t.co/SEPGzy9Bzb-Post-RTs @-http://t.co/OXybfwwWb6	0
#Sometimes the best thing you can do is not think, worry, obsess.	0
Well, I've clearly written that the last tweet	1
@goodgary99 okay went to court the case was postponed until January.. My back played like this in some pain :weary_face: wbu? X	0
@MiriamMockbill must b in the #blood lol x	0
Not a strong show for Pittsburgh Sport this weekend. Thanks @steelers and @GoPittFootball for great seasons! #stillafan	0
.HELLO Sunday! BY THE WAY IT'S 28 December 2014 at 2:15 pm! (only a random information)	0
@mathowie clock 1 & 2 and then 3 another time	0
I can't wait to be home, but I'll miss a lot of people :thumbs_down_sign: ah roll on the new year :thumbs_up_sign: #sligowillbehithardagain	0
"GeneralBoles #ISIS flag over ""Merry Christmas"" is just too much #blackHumor and.. Prayers to hostages!!"	0
"I will call today's commute ""quality time"" with my mini. 1 hour & 40 minutes ""quality time."" Thanks DC Rushhour! #Optimism"	1
@PeddRaam yeh, but it's still unclear, you know.	1
The feeling of irony of using to ironically find people wrong with the work irony. #metahipster	1
♪ Thegameawards ♪ Will Naughty Dog be there ♪ ♪ TGA ♪	0
The oh-so-classy [] @SamuelLJackson has also underestimated the #ALS #IceBucketChallenge in his disgusting little video.	1
# @FUCKCRUCIFIX: COD AW SERVERS #OFFLINE	0
Wow Tim Horton's Cobourg is really on her A game today	1
I haven't been to sleep yet.	1
@Bungie @DestinyTheGame thanks for Plan c two weeks in a row! Getting rid of exotic engrams is also an amazing step!	1
It's funny because your a fake ass slut :) #yourAtruefriendtoher	1
If there was no #CFBPlayoff this year, would there really be an argument against #ALAvsOre for a #National Championship? Shouldn't it be.	1
There was a shooting in my old neighborhood where my family lives. Praying everyone is okay and stays safe :heavy_black_heart:-	0
It's always nice when a teacher doesn't have the curriculum for their subjects.	1
Don't you just love Captchas?	1
Yeah Hastings, Rose, Bird and Beer is a much better 8-11 than Richardson, Zampa, Laughlin and Tait.	1
Amazing how they do ignore, and think they are set free @dragon1973mm @ILOVEBLACKMEN01 @ILoveBlackMen	0
Fast feet in slow motion! Never stop loving, knees up, arms moving! Much more to do... http://t.co/7dwc6HLolN	0
I wish I was still in bed with @BlakeNath :growing_heart:#ICouldSleepForeverRightNow :pistol::disappointed_face:	0
· Workcar today..gonna make this money!. 35 golfers all day :unamused_face::pistol:	1
- @BobBlankenheim yes. I hated it. :)	0
==References====External links==*Official website	0
#CantStopSinging http://t.co/wYwfUu026	0
@restlessduncan @SR_Duncan Yes, I remember a little. But then came a completely new lineup? Did this happen?	0
Yeah, that's so cool, just fucking woke up	1
@ae_g_i_s beautiful, lazy search in Google scientists could not find a free copy - Openaccess for victory	1
@FoxNews Feds do studies of homosexuals as if they are another species. Add word lesbian before your studies and double your grant $$.	0
Well, if it's not one thing, it's another one. But hey, why not a new exhaust system. #pissed #GRRRR	1
#elf #why not move http://t.co/ZcrJaOwPqZ	0
A math tutorial is exactly what I need right now #lol #stuggle #uni	1
"A strange day as far as everyone seems in such a good mood perhaps in actually napping or still drunk ""still time for grumpy back"	1
I have a little jacket on, with a big coat for later, I'm back on the train Stn go back to town, work Xmas do #joy	1
I swear, the biggest tools are those who wear a belt, even though they wear suspenders.	0
- @BBCNormanS @edballsmp This will keep him in the right place. #chancellor.	1
:party_popper: It's Monday! :party_popper:	1
I hope we get an ice palace and an invisible car #SPECTRE	1
- Yeah, it's time to clean up.	1
@NCgunoholic ready for Jeb and first female #POTUS	1
This week just keeps getting better and better	1
@BestProAdvice @IntThings Cleaner or cleaner, never cleaner	0
"The fact that they specialize in ""Viral Marketing"" is particularly amusing... http://t.co/9wJFiQ6wmk"	1
Another week, then back to Sudbury I'm going!:Snowflake:... @ Lake Nepahwin http://t.co/yHuJWuT8KQ	0
@hollis51 germanmandering no party will give up. It's not hard to be an informed voter. #Ferguson	0
~ @Neilby70 @ParkzTheDon @TonyBrown03 @goodgary99 @GazTheGooner84 @LosDaGooner nice what you cook me:face_with_stuck-out_tongue_and_winking_eye::face_with_stuck-out_tongue_and_winking_eye:	0
That you say no to them is the first way you say yes to yourself.	1
I'm really talkative at night, but nobody's ready to talk	1
@ref_karte @SEXSTROLOGY @mikhil_nayyar first line is correct!! Can't say about the latter!! :grinning_face_with_smiling_eyes:	0
A £718 phone bill is a nice email to wake up	1
Finish the subtweeting :winking_face:	0
Training to promote motivation changes tonight. I don't know if I can take care of it. #Burnout	1
I wish I could make people like my personality	0
Go home and cook a big breakfast :fork_and_knife:	0
Reading a Victoria's Secret Fashion Show with a plate of French fries in front of me :french_fries:	1
People never change, and that's the	0
Yes, it's not me, and you know it. Hahaha :speak-no-evil_monkey: :face_with_tears_of_joy:	1
~ @davidfarrellfaz LOL aye you're a funny fucker; ~ And whenever Ironside, you crave a little race just let me know!!	1
#Congressmen admit to reading #NDAA before #Voting.	0
1979 there was no room for #LoveYouBro	0
Ask Mystic Mona your question! Psychic view, weekdays at 9 a.m. (PDT) 347-850-1494 http://t.co/JCowWkMNQH #BlogTalkRadio	0
@bianconerifan @JuveFC1897 LoL his not so bad, budwieser is bad, be like drinking water from the faucet...	0
The people at this school seem to be astounding me.	1
@AsdaServiceTeam continue with this wonderful customer service?	1
#ACUnity is on sale!! It's now $40 on Steam! Go buy it's an amazing game :v-#SteamSale #SteamWinterSale	0
• Making all kinds of creative designs #like15. http://t.co/OXeuznMhY8 http://t.co/w4eZ9mObFJ	0
I: So yall forced me to call to keep my price the same? Bra: *silence* I: *where is Google fiber* #ilovebrighthouse	1
The moderation queue @PuneLUG is flushed once per Miller hour!	1
That I'm being ignored is still in my top 10 things I love. #sarcasmtweet	1
Listening to Tron:Legacy album during cleaning, makes you feel like you can clean the world.	0
Spend a night with Misha (she still needs Twitter), Chinese and movies all night #unilife #nightin	0
~ @sammiecurtis_ it will be strange now without the Christmas music! ~party_popper::father_christmas::multiple_musical_notes:. But yay!!! HAPPY CHRISTMAS SAMMIE :face_throwing_a_kiss:	0
Today is already shapes up to be fabulous	1
Good crowd in Independence Bowl...	1
I love my teacher. #dcRising #WizRockets	0
I bet I'm the first one to use this.	1
". @BOWTIEBOSS Ooooh only the ""economic"" destruction of the country. Well, that makes a world of a difference."	1
"""All you've told about copywriting is BS."" http://t.co/Pl9YimtKbg"	1
That's terrible Ben, I know exactly how terrible it is.	0
The worst part is that the crosswalk is a monument to a child killed by a nigga, just like HIM, who didn't stop.	1
Oh great, @mint now has pop-up ads. Exactly what I want when I try to quickly access account information.	1
Migraine, puke is always fun	1
@mike_mcgrail Do you have to explain it?	0
There's a surprise.	1
@EddieHearn @EddieHearn Khan does what Mayweather Khan does to Brook.	1
Sport rocks so hard sometimes.	1
Surprised SJWs have not tried to get call the duty forbidden. You can make men & women guys so you have men KILLING women. #Misogyne.	1
You missed it @cindybm2, I just saw #GoT the rains of Castamere, Rob Stark and his entourage all die :-)	0
#Christmas slow down! enough time left!!	0
* * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *	0
Good way to start the day	1
Stomach is sick of having sinus infections!!!	0
